1;0.02631578947368421
1;0.02631578947368421
2;0.002320185614849188
2;0.002320185614849188
3;0.3333333333333333
3;0.3333333333333333
4;0.013888888888888888
4;0.013888888888888888
5;0.125
5;0.125
6;1.0
6;1.0
7;0.0018587360594795538
7;0.0018587360594795538
8;0.0009910802775024777
8;0.0009910802775024777
9;0.5
9;0.5
10;0.5
10;0.5
11;0.08333333333333333
11;0.08333333333333333
12;0.0012330456226880395
12;0.0012330456226880395
13;0.3333333333333333
13;0.3333333333333333
14;0.3333333333333333
14;0.3333333333333333
15;0
15;0
16;0.0014347202295552368
16;0.0014347202295552368
17;0.002564102564102564
17;0.002564102564102564
18;0.14285714285714285
18;0.14285714285714285
19;0.0013020833333333333
19;0.0013020833333333333
20;0.07142857142857142
20;0.07142857142857142
21;0.125
21;0.125
22;0.006578947368421052
22;0.006578947368421052
23;0.001358695652173913
23;0.001358695652173913
24;0.005025125628140704
24;0.005025125628140704
25;0.03125
25;0.03125
26;0.009523809523809525
26;0.009523809523809525
27;0.3333333333333333
27;0.3333333333333333
28;0.16666666666666666
28;0.16666666666666666
29;0.0011441647597254005
29;0.0011441647597254005
30;0.011111111111111112
30;0.011111111111111112
31;0.25
31;0.25
32;1.0
32;1.0
33;0.058823529411764705
33;0.058823529411764705
34;0.015151515151515152
34;0.015151515151515152
35;0.16666666666666666
35;0.16666666666666666
36;0.006493506493506494
36;0.006493506493506494
37;0.005714285714285714
37;0.005714285714285714
38;0.00425531914893617
38;0.00425531914893617
39;0.007575757575757576
39;0.007575757575757576
40;0.001215066828675577
40;0.001215066828675577
41;0.5
41;0.5
42;0.00089126559714795
42;0.00089126559714795
43;0.02702702702702703
43;0.02702702702702703
44;0.0009587727708533077
44;0.0009587727708533077
45;0.01282051282051282
45;0.01282051282051282
46;0.25
46;0.25
47;0.01
47;0.01
48;0.02564102564102564
48;0.02564102564102564
49;0.5
49;0.5
50;0.5
50;0.5
51;0.0011467889908256881
51;0.0011467889908256881
52;1.0
52;1.0
53;0.5
53;0.5
54;0.3333333333333333
54;0.3333333333333333
55;0.0013513513513513514
55;0.0013513513513513514
56;0.02
56;0.02
57;0.047619047619047616
57;0.047619047619047616
58;0.01
58;0.01
59;0.07142857142857142
59;0.07142857142857142
60;0.008
60;0.008
61;0.006622516556291391
61;0.006622516556291391
62;0.007042253521126761
62;0.007042253521126761
63;0.00980392156862745
63;0.00980392156862745
64;0.0026954177897574125
64;0.0026954177897574125
65;0.3333333333333333
65;0.3333333333333333
66;0.5
66;0.5
67;0.16666666666666666
67;0.16666666666666666
68;0.041666666666666664
68;0.041666666666666664
69;0.07692307692307693
69;0.07692307692307693
70;0.009615384615384616
70;0.009615384615384616
71;0.1
71;0.1
72;0.3333333333333333
72;0.3333333333333333
73;0.25
73;0.25
74;1.0
74;1.0
75;0.25
75;0.25
76;0.015151515151515152
76;0.015151515151515152
77;0.0010298661174047373
77;0.0010298661174047373
78;0.007751937984496124
78;0.007751937984496124
79;0.017543859649122806
79;0.017543859649122806
80;0.045454545454545456
80;0.045454545454545456
81;0.3333333333333333
81;0.3333333333333333
82;0.02127659574468085
82;0.02127659574468085
83;0.07692307692307693
83;0.07692307692307693
84;0.1111111111111111
84;0.1111111111111111
85;0
85;0
86;0.0018050541516245488
86;0.0018050541516245488
87;0.01639344262295082
87;0.01639344262295082
88;0.00205761316872428
88;0.00205761316872428
89;1.0
89;1.0
90;0.027777777777777776
90;0.027777777777777776
91;0.0014771048744460858
91;0.0014771048744460858
92;0
92;0
93;0.14285714285714285
93;0.14285714285714285
94;0.0019267822736030828
94;0.0019267822736030828
95;0.5
95;0.5
96;0.01098901098901099
96;0.01098901098901099
97;0.0008756567425569177
97;0.0008756567425569177
98;0.00125
98;0.00125
