1;0.17647058823529413
2;0.0
3;0.13953488372093023
4;0.2222222222222222
5;0.10687022900763359
6;0.20833333333333334
7;0.10714285714285714
8;0.045454545454545456
9;0.3
10;0.44
11;0.36363636363636365
12;0.0
13;0.041666666666666664
14;0.05454545454545454
15;0.10576923076923077
16;0.2
17;0.10909090909090909
18;0.5714285714285714
19;0.045454545454545456
20;0.391304347826087
21;0.28
22;0.24285714285714285
23;0.11428571428571428
24;0.06451612903225806
25;0.11764705882352941
26;0.0
27;0.09090909090909091
28;0.1568627450980392
29;0.1590909090909091
30;0.0
31;0.1724137931034483
32;0.0
33;0.543859649122807
34;0.4358974358974359
35;0.21428571428571427
36;0.1111111111111111
37;0.22448979591836735
38;0.07547169811320754
39;0.22839506172839505
40;0.18493150684931506
41;0.3333333333333333
42;0.19148936170212766
43;0.37755102040816324
44;0.22857142857142856
45;0.15
46;0.1111111111111111
47;0.06666666666666667
48;0.13333333333333333
49;0.19444444444444445
50;0.24
51;0.27385892116182575
52;0.5
53;0.30434782608695654
54;0.22580645161290322
55;0.0
56;0.0625
57;0.3137254901960784
58;0.14736842105263157
59;0.21379310344827587
60;0.029411764705882353
61;0.18571428571428572
62;0.18055555555555555
63;0.1282051282051282
64;0.12
65;0.14893617021276595
66;0.1111111111111111
67;0.0
68;0.044444444444444446
69;0.13333333333333333
70;0.0
71;0.0
72;0.15384615384615385
73;0.0
74;0.0
75;0.2857142857142857
76;0.058823529411764705
77;0.012195121951219513
78;0.11688311688311688
79;0.06976744186046512
80;0.029411764705882353
81;0.14285714285714285
82;0.12903225806451613
83;0.125
84;0.0625
85;0.0
86;0.1702127659574468
87;0.10526315789473684
88;0.07142857142857142
89;0.23529411764705882
90;0.5357142857142857
91;0.2236842105263158
92;0.1092436974789916
93;0.36363636363636365
94;0.046511627906976744
95;0.1111111111111111
96;0.08333333333333333
97;0.0
98;0.0
