1;0.2716910587239212
2;0.0
3;0.09091660172152453
4;0.35088183421516755
5;0.13768505589187044
6;0.3188704792693385
7;0.12039396891506386
8;0.04422527760727874
9;0.4836904761904761
10;0.661289612103396
11;0.48691000828455094
12;0.0
13;0.15733159073972944
14;0.0192851770753416
15;0.14030718052973845
16;0.2206135727665493
17;0.15919288445340665
18;0.7074170415722824
19;0.07306726894927007
20;0.3541331368342239
21;0.5648581776608698
22;0.3587781741765121
23;0.1583149505874576
24;0.13777925992063567
25;0.18041802816287808
26;0.0
27;0.038820018365472914
28;0.2524389153631298
29;0.2983045936906618
30;0.0
31;0.2869486822378277
32;0.0
33;0.6378228424722153
34;0.4619306586521763
35;0.1889703550417836
36;0.31432980599647264
37;0.33151786782443776
38;0.06614745144996859
39;0.2854734291384524
40;0.19203711050668038
41;0.5671080771080772
42;0.46550831917017366
43;0.5556983227415985
44;0.23123621980040093
45;0.31821253587313963
46;0.08446326730640456
47;0.05100343998540296
48;0.1276364676339673
49;0.37258288113620075
50;0.4892754061062853
51;0.3540810627777288
52;0.75
53;0.4695128570157833
54;0.18768472344907458
55;0.0
56;0.024206487501780907
57;0.384548224782239
58;0.1656214708034215
59;0.23871053038520906
60;0.12112382324839507
61;0.2017161301614731
62;0.24290963851366865
63;0.2567236843964561
64;0.225350777759477
65;0.2393647624759081
66;0.15643054546063975
67;0.0
68;0.022643353831749924
69;0.3757638657638659
70;0.0
71;0.0
72;0.4123282700205778
73;0.0
74;0.0
75;0.4755491373746572
76;0.09448348172396615
77;0.0035823929796877214
78;0.15831067887427117
79;0.12250737045643133
80;0.032303901340237876
81;0.24217611975402395
82;0.15232982950870244
83;0.1494447429700724
84;0.14879556207681213
85;0.0
86;0.07065732458783504
87;0.11849479316020783
88;0.23225445189730906
89;0.4556416766624378
90;0.7599084669419556
91;0.1913299876471967
92;0.16673522876968877
93;0.4587432769250951
94;0.10282451633179716
95;0.026234567901234566
96;0.25860088985088986
97;0.0
98;0.0
